Timestamp,Sensor,X,Y,Z
74004.32181198,Accelerometer,-1.15,8.51,4.67
74004.902608803,Accelerometer,-1.22,8.45,4.54
74005.09621349,Accelerometer,-1.22,8.44,4.51
74005.289795886,Accelerometer,-1.15,8.47,4.63
74005.483390886,Accelerometer,-1.17,8.44,4.59
74005.676973594,Accelerometer,-1.17,8.46,4.5
74005.87053698,Accelerometer,-1.19,8.47,4.51
74006.064103594,Accelerometer,-1.2,8.46,4.49
74006.25769599,Accelerometer,-1.11,8.52,4.48
74006.451287917,Accelerometer,-1.14,8.5,4.46
74006.644882657,Accelerometer,-1.14,8.5,4.46
74006.838482969,Accelerometer,-1.13,8.48,4.48
74007.032085521,Accelerometer,-1.01,8.58,4.3
74007.225677136,Accelerometer,-0.79,8.7,4.03
74007.419269375,Accelerometer,-0.48,8.86,3.86
74007.612869844,Accelerometer,-0.64,8.69,3.95
74007.806472396,Accelerometer,0.43,9.33,2.41
74008.000078073,Accelerometer,0.97,9.54,1.69
74008.193677344,Accelerometer,1.05,9.56,1.57
74008.387284115,Accelerometer,0.61,9.41,2.12
74008.580892084,Accelerometer,0.19,9.28,2.23
74008.774493334,Accelerometer,0.38,9.36,2.2
74008.968102188,Accelerometer,0.33,9.32,2.37
74009.161709271,Accelerometer,0.47,9.36,2.23
74009.355319792,Accelerometer,0.69,9.41,2.08
74009.548925365,Accelerometer,0.11,9.05,3.02
74009.742541355,Accelerometer,0.3,9.14,3.22
74009.936138021,Accelerometer,0.48,9.07,2.74
74010.129733073,Accelerometer,1.49,9.51,1.95
74010.323327605,Accelerometer,1.37,9.35,1.95
74010.516913803,Accelerometer,1.08,9.45,2.48
74010.710506667,Accelerometer,0.15,8.95,2.73
74010.904090209,Accelerometer,0.42,9.21,3.08
74011.097671459,Accelerometer,0.37,9.2,2.94
74011.291260521,Accelerometer,0.23,9.12,2.92
74011.484847136,Accelerometer,0.4,9.29,2.87
74011.678440886,Accelerometer,0.27,9.11,2.72
74011.872040521,Accelerometer,0.3,9.17,2.9
74012.06564573,Accelerometer,0.58,9.32,2.8
74012.259235834,Accelerometer,0.64,9.35,2.49
74012.452831355,Accelerometer,0.32,9.33,3.03
74012.646440938,Accelerometer,-0.45,9.04,2.96
74012.840040834,Accelerometer,-1.14,8.86,3.53
74013.033647396,Accelerometer,-1.06,8.97,3.34
74013.227250417,Accelerometer,-1.07,9.01,3.31
74013.420860417,Accelerometer,-1.04,9.07,3.15
74013.614448855,Accelerometer,-1.2,8.99,3.2
74013.80803948,Accelerometer,-1.16,9.03,3.13
74014.001627865,Accelerometer,-1.16,9.03,3.23
74014.195224011,Accelerometer,-1.14,9.01,3.24
74014.388814167,Accelerometer,-1.23,8.99,3.44
74014.582413698,Accelerometer,-1.38,8.9,3.52
74014.776009584,Accelerometer,-1.36,8.91,3.43
74014.969610261,Accelerometer,-1.42,8.86,3.41
74015.163216667,Accelerometer,-1.54,8.87,3.63
74015.356806094,Accelerometer,-1.48,8.86,3.59
74015.550406748,Accelerometer,-1.52,8.82,3.57
74015.744001123,Accelerometer,-1.49,8.84,3.66
74015.937596748,Accelerometer,-1.51,8.79,3.78
74016.131193414,Accelerometer,-1.52,8.79,3.79
74016.324791123,Accelerometer,-1.56,8.75,3.73
74016.518391019,Accelerometer,-1.49,8.8,3.76
74016.711984821,Accelerometer,-1.54,8.79,3.71
74016.90557456,Accelerometer,-1.55,8.8,3.67
74017.099165498,Accelerometer,-1.54,8.79,3.72
74017.29277456,Accelerometer,-1.53,8.81,3.7
74017.486363623,Accelerometer,-1.55,8.79,3.74
74017.679946591,Accelerometer,-1.55,8.86,3.59
74017.873546383,Accelerometer,-1.64,8.79,3.56
74018.067138258,Accelerometer,-1.61,8.82,3.66
74018.260748675,Accelerometer,-1.63,8.81,3.64
74018.454353258,Accelerometer,-1.6,8.82,3.65
74018.647948727,Accelerometer,-1.63,8.79,3.66
74018.841552477,Accelerometer,-1.6,8.81,3.69
74019.035157269,Accelerometer,-1.59,8.8,3.64
74019.228750446,Accelerometer,-1.63,8.78,3.66
74019.422332894,Accelerometer,-1.6,8.82,3.71
74019.615940237,Accelerometer,-1.6,8.84,3.53
74019.809545341,Accelerometer,-1.61,8.83,3.62
74020.003140498,Accelerometer,-1.61,8.82,3.58
74020.196740654,Accelerometer,-1.6,8.83,3.59
74020.390341123,Accelerometer,-1.59,8.84,3.59
74020.583943675,Accelerometer,-1.58,8.84,3.55
74020.777538571,Accelerometer,-1.59,8.84,3.57
74020.971138987,Accelerometer,-1.58,8.84,3.57
74021.164725498,Accelerometer,-1.58,8.85,3.58
74021.358313935,Accelerometer,-1.6,8.83,3.6
74021.55188956,Accelerometer,-1.61,8.82,3.64
74021.745488779,Accelerometer,-1.6,8.84,3.58
74021.939072998,Accelerometer,-1.65,8.83,3.65
74022.132657425,Accelerometer,-1.55,8.86,3.35
74022.326252633,Accelerometer,-1.62,8.89,3.54
74022.519850498,Accelerometer,-1.61,8.87,3.46
74022.713444925,Accelerometer,-1.59,8.89,3.47
74022.907036591,Accelerometer,-1.61,8.89,3.45
74023.100624352,Accelerometer,-1.61,8.88,3.45
74023.294233206,Accelerometer,-1.6,8.88,3.46
74023.487838987,Accelerometer,-1.61,8.88,3.46
74023.68144206,Accelerometer,-1.61,8.88,3.46
74023.875050341,Accelerometer,-1.6,8.89,3.46
74024.068646539,Accelerometer,-1.62,8.88,3.46
74024.262246175,Accelerometer,-1.61,8.87,3.47
74024.455830237,Accelerometer,-1.61,8.87,3.48
74024.649438258,Accelerometer,-1.62,8.87,3.5
74024.843040185,Accelerometer,-1.61,8.88,3.52
74025.036642841,Accelerometer,-1.61,8.87,3.44
74025.230238414,Accelerometer,-1.61,8.88,3.47
74025.423844196,Accelerometer,-1.6,8.89,3.47
74025.6174393,Accelerometer,-1.61,8.88,3.44
74025.811038258,Accelerometer,-1.6,8.88,3.45
74026.004650758,Accelerometer,-1.6,8.88,3.44
74026.198266696,Accelerometer,-1.61,8.88,3.46
74026.391869873,Accelerometer,-1.61,8.89,3.45
74026.585484352,Accelerometer,-1.59,8.89,3.46
74026.779093466,Accelerometer,-1.61,8.88,3.48
74026.972700914,Accelerometer,-1.61,8.88,3.46
74027.166313258,Accelerometer,-1.61,8.87,3.47
74027.359922581,Accelerometer,-1.61,8.87,3.47
74027.553540654,Accelerometer,-1.61,8.87,3.47
74027.747155341,Accelerometer,-1.62,8.87,3.51
74027.940772008,Accelerometer,-1.62,8.88,3.5
74028.134383987,Accelerometer,-1.63,8.87,3.46
74028.327988623,Accelerometer,-1.61,8.87,3.45
74028.521600394,Accelerometer,-1.61,8.88,3.46
74028.715200394,Accelerometer,-1.61,8.88,3.48
74028.908815289,Accelerometer,-1.61,8.88,3.48
74029.102437894,Accelerometer,-1.61,8.88,3.48
74029.296043831,Accelerometer,-1.62,8.87,3.47
74029.489647529,Accelerometer,-1.6,8.88,3.46
74029.683255133,Accelerometer,-1.59,8.88,3.49
74029.876850446,Accelerometer,-1.61,8.88,3.48
74030.070453987,Accelerometer,-1.61,8.88,3.48
74030.264048362,Accelerometer,-1.61,8.88,3.49
74030.457637841,Accelerometer,-1.6,8.87,3.46
74030.651252685,Accelerometer,-1.61,8.87,3.48
74030.844861227,Accelerometer,-1.61,8.87,3.46
74031.038466748,Accelerometer,-1.61,8.87,3.5
74031.232071644,Accelerometer,-1.61,8.87,3.49
74031.425673883,Accelerometer,-1.62,8.87,3.52
74031.619282946,Accelerometer,-1.62,8.86,3.47
74031.812902685,Accelerometer,-1.6,8.87,3.47
74032.006511123,Accelerometer,-1.59,8.88,3.46
74032.200092112,Accelerometer,-1.6,8.88,3.5
74032.393693206,Accelerometer,-1.59,8.88,3.49
74032.587287633,Accelerometer,-1.6,8.88,3.46
74032.780877529,Accelerometer,-1.6,8.87,3.45
74032.974479248,Accelerometer,-1.58,8.89,3.46
74033.168085341,Accelerometer,-1.59,8.88,3.48
74033.361701383,Accelerometer,-1.58,8.88,3.48
74033.555324091,Accelerometer,-1.58,8.88,3.48
74033.748940341,Accelerometer,-1.57,8.88,3.46
74033.942555706,Accelerometer,-1.59,8.88,3.51
74034.136167425,Accelerometer,-1.58,8.87,3.44
74034.523409664,Accelerometer,-1.56,8.89,3.64
74034.717032373,Accelerometer,-1.62,8.84,3.56
74034.910661435,Accelerometer,-1.6,8.81,3.59
74035.104287425,Accelerometer,-1.59,8.83,3.65
74035.297927321,Accelerometer,-1.6,8.83,3.63
74035.491563206,Accelerometer,-1.61,8.82,3.67
74035.685193623,Accelerometer,-1.59,8.85,3.48
74035.878822477,Accelerometer,-1.57,8.87,3.48
74036.072467789,Accelerometer,-1.59,8.88,3.59
74036.266093206,Accelerometer,-0.82,9.06,3.22
74036.459716331,Accelerometer,-1.71,8.39,4.55
74036.653333727,Accelerometer,-1.17,8.72,3.71
74036.846966383,Accelerometer,-0.54,8.66,4.06
74037.040594039,Accelerometer,-1.32,7.47,3.06
74037.234219821,Accelerometer,-2.42,4.74,6.36
74037.427832112,Accelerometer,-4.72,1.92,9.4
74037.621467373,Accelerometer,-3.34,0.92,10.62
74037.815087685,Accelerometer,-2.18,-0.48,10.18
74038.008713102,Accelerometer,-1.67,-0.38,9.99
74038.202334039,Accelerometer,-0.47,-0.11,9.87
74038.395963831,Accelerometer,-0.31,-0.1,9.81
74038.709732789,Accelerometer,-0.31,-0.1,9.83
74038.902279769,Accelerometer,-0.3,-0.1,9.83
74039.094826956,Accelerometer,-0.3,-0.1,9.84
74039.287374144,Accelerometer,-0.31,-0.1,9.84
74039.479921331,Accelerometer,-0.3,-0.1,9.84
74039.672468623,Accelerometer,-0.31,-0.1,9.84
74039.865015914,Accelerometer,-0.3,-0.1,9.85
74040.057563206,Accelerometer,-0.3,-0.1,9.85
74040.250110498,Accelerometer,-0.3,-0.11,9.85
74040.635205289,Accelerometer,-0.3,-0.1,9.85
74040.827752685,Accelerometer,-0.31,-0.1,9.85
74041.020300081,Accelerometer,-0.31,-0.1,9.85
74041.212847477,Accelerometer,-0.31,-0.1,9.85
74041.405394873,Accelerometer,-0.3,-0.1,9.85
74041.597942373,Accelerometer,-0.3,-0.1,9.85
74041.790489769,Accelerometer,-0.3,-0.11,9.85
74041.983037269,Accelerometer,-0.31,-0.1,9.85
74042.175584664,Accelerometer,-0.3,-0.1,9.85
74042.368132164,Accelerometer,-0.3,-0.11,9.85
74042.560679664,Accelerometer,-0.3,-0.1,9.85
74042.753227164,Accelerometer,-0.31,-0.11,9.85
74042.94577456,Accelerometer,-0.31,-0.11,9.85
74043.13832206,Accelerometer,-0.31,-0.11,9.85
74043.33086956,Accelerometer,-0.31,-0.11,9.85
74043.52341706,Accelerometer,-0.3,-0.11,9.85
74043.71596456,Accelerometer,-0.31,-0.11,9.85
74043.90851206,Accelerometer,-0.31,-0.11,9.85
74044.10105956,Accelerometer,-0.3,-0.1,9.85
74044.29360706,Accelerometer,-0.31,-0.1,9.85
74044.48615456,Accelerometer,-0.3,-0.1,9.85
74044.67870206,Accelerometer,-0.3,-0.1,9.85
74044.87124956,Accelerometer,-0.3,-0.11,9.85
74045.063797164,Accelerometer,-0.3,-0.1,9.85
74045.256344664,Accelerometer,-0.31,-0.1,9.85
74045.448892164,Accelerometer,-0.3,-0.1,9.85
74045.641439664,Accelerometer,-0.3,-0.1,9.85
74045.833987164,Accelerometer,-0.3,-0.1,9.85
74046.026534664,Accelerometer,-0.31,-0.1,9.85
74046.219082164,Accelerometer,-0.31,-0.1,9.85
74046.604177269,Accelerometer,-0.3,-0.1,9.85
74046.796724769,Accelerometer,-0.3,-0.1,9.85
74046.989272269,Accelerometer,-0.3,-0.1,9.85
74047.181819873,Accelerometer,-0.31,-0.1,9.85
74047.374367373,Accelerometer,-0.3,-0.1,9.85
74047.566914873,Accelerometer,-0.31,-0.1,9.85
74047.759462373,Accelerometer,-0.31,-0.1,9.85
74047.952009977,Accelerometer,-0.3,-0.1,9.85
74048.144557477,Accelerometer,-0.31,-0.11,9.85
74048.337105081,Accelerometer,-0.31,-0.11,9.85
74048.529652581,Accelerometer,-0.31,-0.1,9.85
74048.722200081,Accelerometer,-0.31,-0.11,9.85
74048.914747685,Accelerometer,-0.3,-0.11,9.85
74049.107295185,Accelerometer,-0.3,-0.1,9.85
74049.299842685,Accelerometer,-0.31,-0.11,9.85
74049.492390289,Accelerometer,-0.3,-0.1,9.85
74049.684937789,Accelerometer,-0.3,-0.1,9.85
74049.877485394,Accelerometer,-0.31,-0.1,9.85
74050.070032894,Accelerometer,-0.3,-0.1,9.85
74050.262580394,Accelerometer,-0.31,-0.1,9.85
74050.647675498,Accelerometer,-0.3,-0.1,9.85
74050.840223102,Accelerometer,-0.3,-0.1,9.85
74051.032770602,Accelerometer,-0.3,-0.1,9.85
74051.225318102,Accelerometer,-0.3,-0.1,9.85
74051.417865706,Accelerometer,-0.3,-0.11,9.85
74051.61041331,Accelerometer,-0.3,-0.1,9.85
74051.80296081,Accelerometer,-0.31,-0.1,9.85
74051.99550831,Accelerometer,-0.31,-0.1,9.85
74052.188055914,Accelerometer,-0.3,-0.1,9.86
74052.380603414,Accelerometer,-0.3,-0.1,9.85
74052.573150914,Accelerometer,-0.31,-0.1,9.85
74052.765698519,Accelerometer,-0.31,-0.11,9.85
74052.958246019,Accelerometer,-0.3,-0.11,9.85
74053.150793623,Accelerometer,-0.31,-0.11,9.85
74053.343341123,Accelerometer,-0.3,-0.1,9.85
74053.535888727,Accelerometer,-0.3,-0.11,9.85
74053.728436227,Accelerometer,-0.31,-0.11,9.86
74053.920983831,Accelerometer,-0.31,-0.11,9.85
74054.113531331,Accelerometer,-0.31,-0.1,9.85
74054.306078831,Accelerometer,-0.31,-0.1,9.85
74054.498626435,Accelerometer,-0.31,-0.1,9.85
74054.691173935,Accelerometer,-0.3,-0.1,9.85
74054.883721435,Accelerometer,-0.3,-0.1,9.85
74055.076269039,Accelerometer,-0.31,-0.11,9.85
74055.268816539,Accelerometer,-0.3,-0.1,9.85
74055.461364039,Accelerometer,-0.31,-0.1,9.85
74055.653911644,Accelerometer,-0.3,-0.1,9.85
74055.846459144,Accelerometer,-0.31,-0.1,9.85
74056.039006644,Accelerometer,-0.31,-0.1,9.85
74056.231554144,Accelerometer,-0.31,-0.11,9.85
74056.616649248,Accelerometer,-0.3,-0.1,9.85
74056.809196748,Accelerometer,-0.3,-0.1,9.85
74057.001744248,Accelerometer,-0.3,-0.11,9.85
74057.194291852,Accelerometer,-0.3,-0.1,9.85
74057.386839352,Accelerometer,-0.3,-0.1,9.85
74057.579386852,Accelerometer,-0.3,-0.1,9.85
74057.771934352,Accelerometer,-0.3,-0.1,9.85
74057.964481852,Accelerometer,-0.3,-0.11,9.85
74058.157029352,Accelerometer,-0.3,-0.1,9.85
74058.349576956,Accelerometer,-0.31,-0.1,9.85
74058.542124456,Accelerometer,-0.3,-0.1,9.85
74058.734671956,Accelerometer,-0.31,-0.1,9.85
74058.927219456,Accelerometer,-0.3,-0.1,9.85
74059.119766956,Accelerometer,-0.3,-0.11,9.85
74059.312314456,Accelerometer,-0.31,-0.11,9.85
74059.504861956,Accelerometer,-0.31,-0.1,9.85
74059.697409456,Accelerometer,-0.3,-0.1,9.85
74059.889956956,Accelerometer,-0.3,-0.1,9.85
74060.082504456,Accelerometer,-0.3,-0.11,9.85
74060.275051956,Accelerometer,-0.31,-0.1,9.85
74060.467599456,Accelerometer,-0.31,-0.11,9.85
74060.660146956,Accelerometer,-0.3,-0.11,9.85
74060.852694456,Accelerometer,-0.31,-0.1,9.85
74061.045241956,Accelerometer,-0.31,-0.1,9.85
74061.237789352,Accelerometer,-0.31,-0.1,9.85
74061.430336852,Accelerometer,-0.31,-0.11,9.85
74061.622884352,Accelerometer,-0.3,-0.1,9.85
74061.815431852,Accelerometer,-0.31,-0.11,9.85
74062.007979352,Accelerometer,-0.3,-0.11,9.85
74062.200526852,Accelerometer,-0.31,-0.11,9.85
74062.585621748,Accelerometer,-0.31,-0.11,9.85
74062.778169248,Accelerometer,-0.31,-0.11,9.85
74062.970716748,Accelerometer,-0.31,-0.11,9.85
74063.163264144,Accelerometer,-0.31,-0.11,9.85
74063.355811644,Accelerometer,-0.31,-0.11,9.85
74063.548359144,Accelerometer,-0.31,-0.11,9.85
74063.740906644,Accelerometer,-0.31,-0.1,9.85
74063.933454039,Accelerometer,-0.3,-0.11,9.85
74064.126001539,Accelerometer,-0.31,-0.1,9.85
74064.318548935,Accelerometer,-0.31,-0.11,9.85
74064.511096435,Accelerometer,-0.31,-0.11,9.85
74064.703643831,Accelerometer,-0.31,-0.1,9.85
74064.896191331,Accelerometer,-0.31,-0.11,9.85
74065.088738727,Accelerometer,-0.31,-0.11,9.85
74065.281286227,Accelerometer,-0.31,-0.1,9.85
74065.473833623,Accelerometer,-0.3,-0.1,9.85
74065.666381123,Accelerometer,-0.3,-0.1,9.85
74065.858928519,Accelerometer,-0.31,-0.1,9.85
74066.051475914,Accelerometer,-0.3,-0.11,9.85
74066.244023414,Accelerometer,-0.31,-0.1,9.85
74066.43657081,Accelerometer,-0.31,-0.11,9.85
74066.629118206,Accelerometer,-0.31,-0.11,9.85
74066.821665706,Accelerometer,-0.31,-0.11,9.85
74067.014213102,Accelerometer,-0.3,-0.11,9.85
74067.206760498,Accelerometer,-0.31,-0.11,9.85
74067.399307894,Accelerometer,-0.3,-0.11,9.85
74067.591855289,Accelerometer,-0.31,-0.1,9.85
74067.784402789,Accelerometer,-0.31,-0.1,9.85
74067.976950185,Accelerometer,-0.31,-0.1,9.85
74068.169497581,Accelerometer,-0.3,-0.1,9.85
74068.362044977,Accelerometer,-0.3,-0.1,9.85
74068.554592373,Accelerometer,-0.3,-0.1,9.85
74068.747139769,Accelerometer,-0.3,-0.1,9.85
74068.939687164,Accelerometer,-0.3,-0.11,9.85
74069.13223456,Accelerometer,-0.31,-0.11,9.85
74069.324781956,Accelerometer,-0.3,-0.1,9.85
74069.517329352,Accelerometer,-0.31,-0.11,9.85
74069.706021748,Accelerometer,-0.31,-0.11,9.84
74069.899657321,Accelerometer,-0.31,-0.11,9.83
74070.093294977,Accelerometer,-0.31,-0.11,9.83
74070.286931487,Accelerometer,-0.31,-0.11,9.83
74070.480587529,Accelerometer,-0.31,-0.11,9.83
74070.674229873,Accelerometer,-0.31,-0.11,9.83
74070.867877216,Accelerometer,-0.31,-0.11,9.83
74071.0615168,Accelerometer,-0.31,-0.11,9.83
74071.255139821,Accelerometer,-0.31,-0.11,9.82
74071.448780758,Accelerometer,-0.31,-0.11,9.83
74071.642414508,Accelerometer,-0.31,-0.11,9.82
74071.8360543,Accelerometer,-0.31,-0.1,9.83
74072.029699925,Accelerometer,-0.31,-0.11,9.82
74072.416983519,Accelerometer,-0.31,-0.1,9.83
74072.610620029,Accelerometer,-0.31,-0.11,9.82
74072.804250185,Accelerometer,-0.31,-0.1,9.82
74072.997902529,Accelerometer,-0.31,-0.11,9.82
74073.191549248,Accelerometer,-0.31,-0.1,9.82
74073.38519331,Accelerometer,-0.31,-0.1,9.83
74073.5788268,Accelerometer,-0.31,-0.1,9.83
74073.772459248,Accelerometer,-0.31,-0.1,9.82
74073.966098102,Accelerometer,-0.31,-0.1,9.83
74074.159742529,Accelerometer,-0.31,-0.1,9.82
74074.353367633,Accelerometer,-0.31,-0.1,9.82
74074.546986487,Accelerometer,-0.31,-0.1,9.82
74074.740610237,Accelerometer,-0.31,-0.1,9.82
74074.934230029,Accelerometer,-0.31,-0.1,9.82
74075.127861331,Accelerometer,-0.3,-0.11,9.82
74075.321490498,Accelerometer,-0.31,-0.11,9.83
74075.515109248,Accelerometer,-0.31,-0.1,9.82
74075.708738496,Accelerometer,-0.31,-0.11,9.82
74075.902366985,Accelerometer,-0.31,-0.1,9.82
74076.095975423,Accelerometer,-0.31,-0.1,9.82
74076.289597975,Accelerometer,-0.31,-0.11,9.82
74076.483217037,Accelerometer,-0.31,-0.1,9.82
74076.676844381,Accelerometer,-0.31,-0.1,9.83
74076.870461881,Accelerometer,-0.31,-0.1,9.83
74077.064085006,Accelerometer,-0.31,-0.11,9.83
74077.257713808,Accelerometer,-0.31,-0.1,9.83
74077.45134261,Accelerometer,-0.31,-0.11,9.83
74077.644965319,Accelerometer,-0.31,-0.1,9.82
74077.838581516,Accelerometer,-0.31,-0.1,9.82
74078.032202819,Accelerometer,-0.31,-0.11,9.82
74078.419416464,Accelerometer,-0.31,-0.11,9.82
74078.613027037,Accelerometer,-0.3,-0.11,9.83
74078.806628912,Accelerometer,-0.31,-0.1,9.82
74079.000239381,Accelerometer,-0.31,-0.11,9.82
74079.193852766,Accelerometer,-0.31,-0.11,9.82
74079.387453444,Accelerometer,-0.31,-0.1,9.82
74079.581051829,Accelerometer,-0.31,-0.11,9.82
74079.774657298,Accelerometer,-0.31,-0.11,9.82
74079.96827511,Accelerometer,-0.3,-0.11,9.82
74080.161891621,Accelerometer,-0.3,-0.1,9.82
74080.35551386,Accelerometer,-0.31,-0.11,9.83
74080.549128652,Accelerometer,-0.31,-0.1,9.83
74080.74274985,Accelerometer,-0.31,-0.11,9.83
74080.936373339,Accelerometer,-0.31,-0.11,9.82
74081.129991621,Accelerometer,-0.31,-0.11,9.82
74081.323615006,Accelerometer,-0.31,-0.1,9.82
74081.51723886,Accelerometer,-0.31,-0.11,9.82
74081.710861985,Accelerometer,-0.31,-0.11,9.82
74081.904488444,Accelerometer,-0.31,-0.11,9.83
74082.098107871,Accelerometer,-0.31,-0.1,9.82
74082.291711152,Accelerometer,-0.31,-0.1,9.82
74082.485317089,Accelerometer,-0.31,-0.11,9.83
74082.678921673,Accelerometer,-0.31,-0.11,9.82
74082.87252886,Accelerometer,-0.31,-0.1,9.82
74083.06614985,Accelerometer,-0.31,-0.11,9.82
74083.259757714,Accelerometer,-0.31,-0.1,9.82
74083.453380475,Accelerometer,-0.31,-0.11,9.82
74083.646990683,Accelerometer,-0.31,-0.11,9.83
74083.840599329,Accelerometer,-0.3,-0.1,9.82
74084.034198756,Accelerometer,-0.31,-0.11,9.83
74084.227803756,Accelerometer,-0.31,-0.1,9.83
74084.421414798,Accelerometer,-0.31,-0.11,9.82
74084.615025631,Accelerometer,-0.31,-0.1,9.82
74084.808644746,Accelerometer,-0.31,-0.1,9.82
74085.002253964,Accelerometer,-0.31,-0.11,9.83
74085.195873131,Accelerometer,-0.31,-0.11,9.82
74085.389479641,Accelerometer,-0.31,-0.11,9.83
74085.583082402,Accelerometer,-0.31,-0.1,9.82
74085.776686985,Accelerometer,-0.31,-0.11,9.82
74085.970287037,Accelerometer,-0.3,-0.11,9.82
74086.163879433,Accelerometer,-0.31,-0.11,9.82
74086.357490891,Accelerometer,-0.31,-0.1,9.82
74086.5510886,Accelerometer,-0.31,-0.11,9.83
74086.744688183,Accelerometer,-0.31,-0.11,9.83
74086.938290735,Accelerometer,-0.31,-0.1,9.83
74087.131895319,Accelerometer,-0.31,-0.11,9.82
74087.325508235,Accelerometer,-0.31,-0.11,9.83
74087.519126464,Accelerometer,-0.31,-0.11,9.83
74087.712729381,Accelerometer,-0.31,-0.1,9.82
74087.906350631,Accelerometer,-0.3,-0.11,9.82
74088.099968391,Accelerometer,-0.31,-0.11,9.83
74088.293595579,Accelerometer,-0.31,-0.11,9.82
74088.487206204,Accelerometer,-0.31,-0.11,9.82
74088.680843652,Accelerometer,-0.31,-0.11,9.82
74088.874476725,Accelerometer,-0.31,-0.11,9.83
74089.068113652,Accelerometer,-0.3,-0.1,9.82
74089.261753548,Accelerometer,-0.31,-0.1,9.82
74089.455384589,Accelerometer,-0.31,-0.11,9.83
74089.649028704,Accelerometer,-0.3,-0.11,9.82
74089.842643131,Accelerometer,-0.31,-0.1,9.82
74090.036254694,Accelerometer,-0.31,-0.1,9.82
74090.22985485,Accelerometer,-0.31,-0.1,9.82
74090.423459121,Accelerometer,-0.31,-0.11,9.82
74090.617065371,Accelerometer,-0.31,-0.11,9.82
74090.810679537,Accelerometer,-0.31,-0.11,9.82
74091.004297662,Accelerometer,-0.7,-0.18,9.85
74091.197919277,Accelerometer,-0.0,-0.06,9.8
74091.39152636,Accelerometer,-0.2,-0.08,9.82
74091.585136881,Accelerometer,-0.34,-0.08,9.82
74091.778749225,Accelerometer,-0.22,-0.11,9.83
74091.972358652,Accelerometer,-0.23,-0.09,9.82
74092.16597011,Accelerometer,-0.28,-0.12,9.83
74092.35957261,Accelerometer,-0.18,-0.1,9.82
74092.553175891,Accelerometer,-0.18,-0.07,9.82
74092.746782766,Accelerometer,-0.35,-0.1,9.82
74092.940389016,Accelerometer,-0.24,-0.1,9.83
74093.133994641,Accelerometer,-0.35,-0.27,9.83
74093.327615371,Accelerometer,-0.15,0.09,9.81
74093.521223652,Accelerometer,-0.16,-0.13,9.85
74093.714848808,Accelerometer,-0.26,-0.05,9.81
74093.908475891,Accelerometer,-0.32,-0.09,9.82
74094.876600735,Accelerometer,-0.18,-0.1,9.82
74095.070216985,Accelerometer,-0.27,-0.09,9.82
74095.263841777,Accelerometer,-0.28,-0.09,9.81
74095.457462662,Accelerometer,-0.28,-0.1,9.82
74095.651061933,Accelerometer,-0.27,-0.11,9.82
74095.844677298,Accelerometer,-0.23,-0.07,9.82
74096.03828485,Accelerometer,-0.21,-0.1,9.82
74096.231902298,Accelerometer,-0.17,-0.08,9.82
